ID Date,ID Doc Type,ID Org ID,Account Tag,Company Name,Credits Used,Doc Type Title,Expiry Date,Monthly Doc Current,Monthly Doc Limit,Source,Upload Count
2023-11,acord25,644fde648c02d915c936ce76,live,Vertikal RMS,2931,Acord 25,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,2934
2023-11,acord28,644fde648c02d915c936ce76,live,Vertikal RMS,196,Acord 28,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,196
2023-12,acord25,644fde648c02d915c936ce76,live,Vertikal RMS,3220,Acord 25,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,3223
2023-12,acord25__test,644fde648c02d915c936ce76,live,Vertikal RMS,24,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2023-12,acord28,644fde648c02d915c936ce76,live,Vertikal RMS,102,Acord 28,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,102
2023-12,acord28__cSSbZ__test,644fde648c02d915c936ce76,live,Vertikal RMS,1,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2023-12,acord28__test,644fde648c02d915c936ce76,live,Vertikal RMS,1,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2024-01,acord25,644fde648c02d915c936ce76,live,Vertikal RMS,8803,Acord 25,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,8813
2024-01,acord25__eHBtl__test,644fde648c02d915c936ce76,live,Vertikal RMS,14,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2024-01,acord25__test,644fde648c02d915c936ce76,live,Vertikal RMS,73,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2024-01,acord28,644fde648c02d915c936ce76,live,Vertikal RMS,295,Acord 28,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,295
2024-01,acord28__cSSbZ__test,644fde648c02d915c936ce76,live,Vertikal RMS,2,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2024-01,acord28__test,644fde648c02d915c936ce76,live,Vertikal RMS,2,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,0
2024-02,acord25,644fde648c02d915c936ce76,live,Vertikal RMS,7334,Acord 25,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,7341
2024-02,acord25__test,644fde648c02d915c936ce76,live,Vertikal RMS,12,,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,13
2024-02,acord28,644fde648c02d915c936ce76,live,Vertikal RMS,89,Acord 28,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,89
2024-03,acord25,644fde648c02d915c936ce76,live,Vertikal RMS,1653,Acord 25,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,1659
2024-03,acord28,644fde648c02d915c936ce76,live,Vertikal RMS,7,Acord 28,"Wed, 30 Jul 2025 00:00:00 GMT",26773,100000,product,7
2023-11,bank_statement,6453917545aead41d7778661,free,test,3,Bank Statement,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,3
2023-11,invoice,6453917545aead41d7778661,free,test,1,Invoice,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,1
2023-11,others__kvOKB,6453917545aead41d7778661,free,test,2,custom doc,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,3
2023-11,us_bank_statement,6453917545aead41d7778661,free,test,206,Bank Statements,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,23
2023-11,utility_bill_combine,6453917545aead41d7778661,free,test,5,Combine Utility Bill,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,3
2023-12,invoice,6453917545aead41d7778661,free,test,2,Invoice,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,1
2023-12,ndr,6453917545aead41d7778661,free,test,12,Debt Settlement Letters,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,2
2023-12,us_bank_statement,6453917545aead41d7778661,free,test,50,Bank Statements,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,4
2023-12,utility_bill_combine,6453917545aead41d7778661,free,test,1,Combine Utility Bill,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,1
2024-02,invoice,6453917545aead41d7778661,free,test,4,Invoice,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,1
2024-02,others__GhdlZ,6453917545aead41d7778661,free,test,3,GPTKV check,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,1
2024-02,others__NOTag,6453917545aead41d7778661,free,test,5,Ramko,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,5
2024-02,others__kvOKB,6453917545aead41d7778661,free,test,2,custom doc,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,1
2024-02,rent_roll,6453917545aead41d7778661,free,test,2,Rent Roll Multifamily,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,2
2024-02,us_bank_statement,6453917545aead41d7778661,free,test,12,Bank Statements,"Tue, 30 Dec 2025 00:00:00 GMT",1227,10100,product,2
2023-11,invoice__yldan__Ckebt,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,19,ICS - Final,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,19
2023-12,invoice__yldan__Ckebt,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,6,ICS - Final,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,6
2024-01,invoice__yldan__Ckebt,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,1,ICS - Final,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,0
2024-01,invoice__yldan__Ckebt__VaRVW__test,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,62,,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,0
2024-01,invoice__yldan__Ckebt__VaRVW__test__XHFba,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,26,ICS - Test,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,14
2024-02,invoice__yldan__Ckebt,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,1,ICS - Final,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,0
2024-02,invoice__yldan__Ckebt__VaRVW__test,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,3,,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,0
2024-02,invoice__yldan__Ckebt__VaRVW__test__XHFba,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,30,ICS - Test,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,20
2024-03,invoice__yldan__Ckebt,6461dc4ebd463ff8ac538e4a,live,Injury Care Solutions,2,ICS - Final,"Wed, 30 Jul 2025 00:00:00 GMT",2,2640,product,2
2024-02,others__LjlCV,6465d2acf770a2ffb7ca57d3,free,Docsumo,42,MCC FL Outbound,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,34
2024-02,others__LjlCV__KqqOf,6465d2acf770a2ffb7ca57d3,free,Docsumo,1,,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,0
2024-02,others__LjlCV__ajQep,6465d2acf770a2ffb7ca57d3,free,Docsumo,2,MCC FL Outbound Copy,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,2
2024-02,others__jnsRu,6465d2acf770a2ffb7ca57d3,free,Docsumo,48,Ball PHX,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,47
2024-02,utility_bill,6465d2acf770a2ffb7ca57d3,free,Docsumo,2,Single Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,2
2024-02,utility_bill__HjFBN,6465d2acf770a2ffb7ca57d3,free,Docsumo,3,Single Utility Bill AI Assist,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,2
2024-02,utility_bill_combine,6465d2acf770a2ffb7ca57d3,free,Docsumo,1,Combine Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",2584,5000,product,1
2023-11,us_bank_statement,646c8ff05948dd664945c4a5,live,Datamolino,80,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",4372,4800,product,7
2023-12,us_bank_statement,646c8ff05948dd664945c4a5,live,Datamolino,126,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",4372,4800,product,19
2024-01,us_bank_statement,646c8ff05948dd664945c4a5,live,Datamolino,87,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",4372,4800,product,26
2024-02,us_bank_statement,646c8ff05948dd664945c4a5,live,Datamolino,1616,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",4372,4800,product,347
2023-11,others__bVGFA__ygOfz__BSyYd__CNplY,646dba912a18c5e1419cda2d,live,FineTune US,527,FineTune Waste Invoice,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,210
2023-12,invoice__qIrZK,646dba912a18c5e1419cda2d,live,FineTune US,3,,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,0
2023-12,others__bVGFA__ygOfz__BSyYd__CNplY,646dba912a18c5e1419cda2d,live,FineTune US,1541,FineTune Waste Invoice,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,794
2023-12,others__bVGFA__ygOfz__BSyYd__CNplY__JPqWB,646dba912a18c5e1419cda2d,live,FineTune US,4,,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,0
2023-12,others__bVGFA__ygOfz__BSyYd__CNplY__YLkPI,646dba912a18c5e1419cda2d,live,FineTune US,23,,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,4
2023-12,others__gFxHQ__liMTT__rfoDi__ETuIC__cqUkw__AakAH__OVtut,646dba912a18c5e1419cda2d,live,FineTune US,12,FineTune MultiMeter Utility Bills,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,2
2023-12,others__qCTsw,646dba912a18c5e1419cda2d,live,FineTune US,2,,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,0
2023-12,others__qQcPf,646dba912a18c5e1419cda2d,live,FineTune US,163,Wunderlich,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,28
2024-01,others__bVGFA__ygOfz__BSyYd__CNplY,646dba912a18c5e1419cda2d,live,FineTune US,1443,FineTune Waste Invoice,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,789
2024-01,others__gFxHQ__liMTT__rfoDi__ETuIC__cqUkw__AakAH__OVtut,646dba912a18c5e1419cda2d,live,FineTune US,52,FineTune MultiMeter Utility Bills,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,19
2024-02,invoice__DurNN,646dba912a18c5e1419cda2d,live,FineTune US,5,Invoice Copy,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,1
2024-02,others__bVGFA__ygOfz__BSyYd__CNplY,646dba912a18c5e1419cda2d,live,FineTune US,1834,FineTune Waste Invoice,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,1006
2024-02,others__gFxHQ__liMTT__rfoDi__ETuIC__cqUkw__AakAH__OVtut,646dba912a18c5e1419cda2d,live,FineTune US,94,FineTune MultiMeter Utility Bills,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,34
2024-03,others__bVGFA__ygOfz__BSyYd__CNplY,646dba912a18c5e1419cda2d,live,FineTune US,423,FineTune Waste Invoice,"Wed, 30 Oct 2024 00:00:00 GMT",6274,10000,product,225
2023-11,bill_of_lading,647752a04883e899d42a0924,free,Docsumo,5,Bill of Lading,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,5
2023-11,invoice,647752a04883e899d42a0924,free,Docsumo,1,Invoice,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,1
2023-11,invoice__aIUbu,647752a04883e899d42a0924,free,Docsumo,16,Invoice Test,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,16
2023-11,us_bank_statement,647752a04883e899d42a0924,free,Docsumo,6,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,6
2023-11,us_cheque,647752a04883e899d42a0924,free,Docsumo,6,USA Checks,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,6
2023-12,table_vision,647752a04883e899d42a0924,free,Docsumo,10,Table Extractor,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,10
2023-12,us_bank_statement,647752a04883e899d42a0924,free,Docsumo,39,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,39
2024-01,invoice,647752a04883e899d42a0924,free,Docsumo,15,Invoice,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,15
2024-01,us_bank_statement,647752a04883e899d42a0924,free,Docsumo,6,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,6
2024-01,utility_bill,647752a04883e899d42a0924,free,Docsumo,5,Single Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,5
2024-01,utility_bill_combine,647752a04883e899d42a0924,free,Docsumo,10,Combine Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,10
2024-02,balance_sheet,647752a04883e899d42a0924,free,Docsumo,3,Balance Sheet,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,5
2024-02,invoice__aIUbu,647752a04883e899d42a0924,free,Docsumo,16,Invoice Test,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,16
2024-02,p_and_l,647752a04883e899d42a0924,free,Docsumo,3,Profit and Loss,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,5
2024-02,us_bank_statement,647752a04883e899d42a0924,free,Docsumo,8,Bank Statements,"Mon, 30 Dec 2024 00:00:00 GMT",797,1500,product,5
2023-12,utility_bill_combine,647e4d537e8669c84185eadb,free,Docsumo,1,Combine Utility Bill,"Sat, 30 Dec 2023 00:00:00 GMT",147,0,product,1
2023-11,invoice,647ef06315bcb2d68089bb65,free,Docsumo,12,Invoice,"Sat, 30 Dec 2023 00:00:00 GMT",1713,0,product,12
2023-11,others__RuAMd,647ef06315bcb2d68089bb65,free,Docsumo,1,Certficates,"Sat, 30 Dec 2023 00:00:00 GMT",1713,0,product,1
2023-11,w9_forms,647ef06315bcb2d68089bb65,free,Docsumo,19,Form W9 - New Product Integration,"Sat, 30 Dec 2023 00:00:00 GMT",1713,0,product,19
2024-02,bank_statement,64870bff70878091d278565c,free,Docsumo,10,Bank Statement,"Fri, 30 May 2025 00:00:00 GMT",10,10000,product,10
2023-11,acord25,6488472270878091d2787032,free,docsumo,1,Acord 25,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2023-11,invoice,6488472270878091d2787032,free,docsumo,1,Invoice,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-11,others__bVGFA__ygOfz__BSyYd__CNplY_aBc__LjrWU__gNHpg__oIKrh,6488472270878091d2787032,free,docsumo,62,FineTune Waste Invoice TESTING,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,3
2023-11,others__bhRBW__IMnuF__ESota__KklIG__HmRlY__tkhdU__OCSwH__HEVuB,6488472270878091d2787032,free,docsumo,189,Finetune Vendor Accuracy PRED,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-11,others__bhRBW__IMnuF__ESota__KklIG__HmRlY__tkhdU__OCSwH__HEVuB__dbccM,6488472270878091d2787032,free,docsumo,64,Finetune Vendor TESTING,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-11,others__bhRBW__IMnuF__ESota__KklIG__HmRlY__tkhdU__OCSwH__fFven__BNutw__UgHmJ__JYkCY__xAYVS__aMDzY,6488472270878091d2787032,free,docsumo,6,GT Utility Bills Table - Abhishek,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,5
2023-11,others__bhRBW__IMnuF__ESota__KklIG__HmRlY__tkhdU__OCSwH__fFven__BNutw__UgHmJ__JYkCY__xAYVS__aMDzY__HjYzE,6488472270878091d2787032,free,docsumo,1,,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2023-11,others__hKemB__beKVB,6488472270878091d2787032,free,docsumo,3,Enervee Train,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2023-11,others__hKemB__uNcXZ,6488472270878091d2787032,free,docsumo,121,Enervee Account Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,5
2023-11,utility_bill__pRsrr,6488472270878091d2787032,free,docsumo,195,Huddle Utilities Live,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,195
2023-11,utility_bill_combine,6488472270878091d2787032,free,docsumo,232,Combine Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,32
2023-11,utility_bill_combine__Qwdgl__DMkEm,6488472270878091d2787032,free,docsumo,1,Carbon Direct Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2023-11,utility_bill_combine__Qwdgl__DMkEm__SHQzr,6488472270878091d2787032,free,docsumo,5,Carbon Direct Inference,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-11,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr,6488472270878091d2787032,free,docsumo,695,Carbon Direct Client Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,36
2023-11,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__llzrS,6488472270878091d2787032,free,docsumo,119,Carbon Direct Client Test Copy,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,12
2023-11,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__mXiyE,6488472270878091d2787032,free,docsumo,3,,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2023-11,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__tAsoJ,6488472270878091d2787032,free,docsumo,339,Carbon Direct Sajal Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,339
2023-11,utility_bill_combine__jkjJS,6488472270878091d2787032,free,docsumo,892,Huddle Utilities Annotation GT,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,197
2023-11,utility_bill_combine__jkjJS__Cvkgf,6488472270878091d2787032,free,docsumo,80,Huddle Utilities Testing ,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,51
2023-11,utility_bill_combine__jkjJS__FfWot,6488472270878091d2787032,free,docsumo,251,Huddle Utilities Inference,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,100
2023-11,utility_bill_combine__jkjJS__ZnPrS,6488472270878091d2787032,free,docsumo,10,Huddle Utilities Model Evaluation,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,5
2023-11,utility_bill_combine__jkjJS__uWBwM,6488472270878091d2787032,free,docsumo,1,Huddle Utilities Annotation GT Evaluation Set,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2023-11,utility_bill_combine__zzqnT,6488472270878091d2787032,free,docsumo,248,ML Experiment Combine Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,65
2023-12,acord25,6488472270878091d2787032,free,docsumo,17,Acord 25,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,17
2023-12,acord25__JQJVH,6488472270878091d2787032,free,docsumo,4,Acord 25 Copy,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2023-12,acord25__jwsZc,6488472270878091d2787032,free,docsumo,5,Risconnect Acord 25,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2023-12,others__bVGFA,6488472270878091d2787032,free,docsumo,382,Waste Management Invoices,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,279
2023-12,others__bVGFA__reLvp,6488472270878091d2787032,free,docsumo,142,Waste Management Invoices - Client Evaluation,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,104
2023-12,others__bVGFA__ygOfz,6488472270878091d2787032,free,docsumo,43,Waste Management Invoices Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,43
2023-12,others__bVGFA__zuUrr,6488472270878091d2787032,free,docsumo,1,,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-12,others__bhRBW__IMnuF__ESota__KklIG__HmRlY__tkhdU__OCSwH__HEVuB,6488472270878091d2787032,free,docsumo,86,Finetune Vendor Accuracy PRED,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-12,others__bhRBW__IMnuF__ESota__KklIG__HmRlY__tkhdU__OCSwH__HEVuB__dbccM,6488472270878091d2787032,free,docsumo,3,Finetune Vendor TESTING,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-12,utility_bill,6488472270878091d2787032,free,docsumo,34,Single Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,9
2023-12,utility_bill_combine,6488472270878091d2787032,free,docsumo,64,Combine Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,18
2023-12,utility_bill_combine__Qwdgl__DMkEm,6488472270878091d2787032,free,docsumo,4,Carbon Direct Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2023-12,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr,6488472270878091d2787032,free,docsumo,46,Carbon Direct Client Test,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2023-12,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__dqszz,6488472270878091d2787032,free,docsumo,409,STP Test Carbon Direct Client,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,59
2023-12,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__llzrS,6488472270878091d2787032,free,docsumo,181,Carbon Direct Client Test Copy,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2023-12,utility_bill_combine__jkjJS__CDZDU,6488472270878091d2787032,free,docsumo,166,New Huddle Utilities Annotation GT,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,165
2023-12,utility_bill_combine__jkjJS__FfWot,6488472270878091d2787032,free,docsumo,690,Huddle Utilities Inference,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,232
2023-12,utility_bill_combine__jkjJS__uWBwM__kqZPb,6488472270878091d2787032,free,docsumo,34,New Huddle Utilities Evaluation Annotation,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,33
2023-12,utility_bill_combine__zkLWr,6488472270878091d2787032,free,docsumo,231,Voltus Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,199
2023-12,utility_bill_combine__zkLWr__ASIMS,6488472270878091d2787032,free,docsumo,1,Voltus Utility Bill GT Annotation,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2024-01,acord125,6488472270878091d2787032,free,docsumo,1,Acord 125,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2024-01,acord25,6488472270878091d2787032,free,docsumo,89,Acord 25,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,14
2024-01,acord25__JQJVH,6488472270878091d2787032,free,docsumo,19,Acord 25 Copy,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,10
2024-01,acord28,6488472270878091d2787032,free,docsumo,2,Acord 28,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2024-01,balance_sheet,6488472270878091d2787032,free,docsumo,2,Balance Sheet,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2024-01,others__bVGFA__reLvp,6488472270878091d2787032,free,docsumo,1,Waste Management Invoices - Client Evaluation,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2024-01,p_and_l,6488472270878091d2787032,free,docsumo,1,Profit and Loss,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2024-01,utility_bill,6488472270878091d2787032,free,docsumo,7,Single Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,0
2024-01,utility_bill_combine,6488472270878091d2787032,free,docsumo,9,Combine Utility Bill,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,5
2024-01,utility_bill_combine__HNFxp,6488472270878091d2787032,free,docsumo,1033,Single Utility - Single Meter,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,652
2024-01,utility_bill_combine__HNFxp__eNULE,6488472270878091d2787032,free,docsumo,24,Single Utility - Single Meter - Qualitaive Analysis,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2024-01,utility_bill_combine__HNFxp__ilYMD,6488472270878091d2787032,free,docsumo,80,Unseen Single Utility - Single Meter,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,80
2024-01,utility_bill_combine__HNFxp__ilYMD__aKTne,6488472270878091d2787032,free,docsumo,62,Unseen Single Utility - Single Meter - Manual Testing,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,61
2024-01,utility_bill_combine__OlnZP,6488472270878091d2787032,free,docsumo,153,Multi Utility - Single Meter,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,150
2024-01,utility_bill_combine__OlnZP__WfFtU,6488472270878091d2787032,free,docsumo,1,Multi Utility - Single Meter - Qualitative Analysis,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2024-01,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__dqszz,6488472270878091d2787032,free,docsumo,120,STP Test Carbon Direct Client,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,2
2024-01,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__dqszz__pawvw,6488472270878091d2787032,free,docsumo,116,Carbon Direct Client STP Report,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,38
2024-01,utility_bill_combine__Qwdgl__DMkEm__SHQzr__kIPuA__uuWOr__llzrS__heDfh,6488472270878091d2787032,free,docsumo,181,Carbon Direct End-To-End Report,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,90
2024-01,utility_bill_combine__Qwdgl__mjjWK,6488472270878091d2787032,free,docsumo,269,Carbon Direct Additional Train Jan 15,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,90
2024-01,utility_bill_combine__VCMsm,6488472270878091d2787032,free,docsumo,122,VOLTUS - INFERENCES,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,32
2024-01,utility_bill_combine__hRqlZ,6488472270878091d2787032,free,docsumo,12,Multi Utility - Multi Meter,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,9
2024-01,utility_bill_combine__jkjJS__CDZDU__dpnry,6488472270878091d2787032,free,docsumo,4,Raw Bros Prediction,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,1
2024-01,utility_bill_combine__jkjJS__CDZDU__xBCUF,6488472270878091d2787032,free,docsumo,439,NEW HUDDLE UTILITIES GT ANNOTATION - JAN_22,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,357
2024-01,utility_bill_combine__jkjJS__CDZDU__xBCUF__kLrBo,6488472270878091d2787032,free,docsumo,244,AWS OCR - NEW HUDDLE UTILITIES GT ANNOTATION Jan 22,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,244
2024-01,utility_bill_combine__jkjJS__FfWot,6488472270878091d2787032,free,docsumo,297,Huddle Utilities Inference,"Mon, 30 Dec 2024 00:00:00 GMT",7336,8000,product,60
